date,Wind_speed,Power,Nacelle_ambient_temperature,Generator_bearing_temperature,Gear_oil_temperature,Ambient_temperature,Rotor_Speed,Nacelle_temperature,Bearing_temperature,Generator_speed,Yaw_angle,Wind_direction,Wheel_hub_temperature,Gear_box_inlet_temperature,Failure_status
1/14/2021,39.36588677,0.545002031,-47.19167414,52.97372621,116.4199266,-7.93552317,21.43602084,8.858816604,49.80685201,738.3872942,124.3074546,503.4711245,-87.30262255,28.28841179,Failure
3/23/2021,38.7761097,0.702589301,-35.37146405,11.91188536,113.8933549,-0.906044695,34.14366273,21.75944492,19.36793415,742.2950449,99.46203995,25.58078159,-77.28466773,25.88277483,Failure
10/4/2021,7.145961674,3.176791871,7.919969507,90.53463399,86.14487735,24.19692533,225.6793067,58.89807199,70,1771.324437,21.61475568,119.9202616,31.78735801,17.32535387,No_failure
11/22/2021,3,2.495620388,3.680529924,73.31302263,90,-0.159642024,160.3639593,30,70,1800,38.86520338,4.5750923,79.72187201,16.66138499,No_failure
6/13/2021,5.500587523,3.013271855,26.89853994,96.53690869,58.76300999,39.39767339,197.7465014,59.28504177,70,1335.036357,11.33468781,26.74140938,24.62295175,19.05198621,No_failure
1/3/2021,4.649027727,2.751886245,26.79703782,92.29072837,71.88076708,17.68715449,219.8841064,40.27970276,100,1216.663085,1.456045818,139.0156631,12.02235242,18.62864708,No_failure
8/28/2021,10.20604814,2,28.82801151,75.21254037,80.73652809,-19.722383,181.1279129,48.67845109,70,1388.51166,16.41528338,10.57729313,36.91994157,16.69449486,No_failure
2/8/2021,13.54040253,2,0.865231224,92.59084895,65.51905699,-13.7887211,73.53860659,40.26657675,70,1529.505975,2.890400889,25.64465972,-26.70409337,16.4925781,No_failure
3/11/2021,15.43841911,3.045192224,8.599148143,95.92317801,74.15820924,2.323847954,109.6782764,60,70,1331.627034,2.440942014,4.451102454,37.64509105,14.09957363,No_failure
6/9/2021,25,2.704907632,10.38865908,78.35947343,77.37760097,35.29268269,210.7551525,43.94101176,100,1475.015711,8.016286031,38.43592013,26.91211489,12.01004508,No_failure
9/12/2021,15.4724942,2,16.2103229,87.08740986,72.80700307,6.066727959,258.5029035,43.39068137,77.81170899,1216.816446,0.682160082,14.5187758,-27.44295157,17.43149844,No_failure
3/10/2021,40.70092031,0.249130356,-52.2114494,10.01817035,128.2927194,-0.337266816,15.87992759,15.96093405,51.7713494,782.5488797,109.8369481,202.619489,-83.20763699,27.16022764,Failure
2/8/2021,14.87702984,2,7.5940512,76.0805741,85.87397717,-8.748425975,50,48.01625215,70,1603.63773,15.74505529,30.79527703,-7.861277363,15.47407526,No_failure
4/5/2021,6.827861453,2.890910066,30.07604991,81.92649284,73.12800028,4.479013153,143.5595221,47.85254333,70,1406.285077,4.678864029,1.90691314,-20.38916862,15.89656847,No_failure
1/31/2021,42.80288834,0.887235912,-34.82755605,31.97714168,116.4753027,-11.00078312,6.783771295,-0.108552242,51.43507334,671.1443085,135.4880617,123.4861541,-64.66507553,28.02488566,Failure
5/20/2021,10.07258568,3.039228171,40,84.9539211,76.46505426,-3.062800811,214.961658,34.77097599,100,1341.111149,5.634708128,9.694610821,32.2293282,12.28480868,No_failure
9/4/2021,1.45929943,11.36630462,-8.781647804,126.0411317,127.0659502,78.64170838,419.8166201,91.90312274,143.6583851,2120.90081,178.6752265,98.02103139,97.34644832,114.1966787,Failure
1/24/2021,3,3.104225989,7.956764122,97.03160677,61.31106558,23.26610814,272.5871217,52.4533193,70,1584.162209,1.103688468,16.41209139,45.86075917,19.01005419,No_failure
7/14/2021,1.136014622,9.909166133,30.03420676,127.5808759,117.2670601,77.53876039,374.1620287,81.17207419,112.503856,2470.318329,75.08682192,311.4909448,97.63271626,106.6668992,Failure
6/14/2021,44.40885548,0.669259013,-53.65599279,12.58003337,115.8616094,-10.53159292,19.78313384,-2.586693053,51.55366786,345.0303365,135.0517854,-244.0048829,-80.78686034,23.87501003,Failure
7/31/2021,0.317906728,10.77311031,32.37365178,121.7855574,106.4637388,77.24725293,379.8771351,70.75309589,143.3280061,2076.237399,166.6876941,499.1183668,113.3786317,105.1776456,Failure
10/7/2021,13.05314633,2.640862964,25.73126702,70.77355956,85.8867268,-14.38726496,210.115314,37.44869829,100,1474.493539,3.979802751,37.53065241,-10.80556253,11.68913492,No_failure
2/6/2021,10.83379382,2.536526503,20.76705083,74.81429858,77.35005046,8.765266586,50,57.49803393,100,1408.696995,1.533649225,66.89391644,29.31124732,10.07934529,No_failure
3/13/2021,10.01394056,3.117606355,13.68344778,72.92347951,64.52984201,14.15384141,235.878439,43.95843556,70,1537.305785,1.348188352,11.98495026,10.63068508,12.9692041,No_failure
1/20/2021,25,3.194447642,23.44529705,97.14269702,73.98993564,-16.97292391,133.3583284,46.72046112,70,1421.477882,6.439023418,39.82480797,7.59793324,15.07370857,No_failure
12/12/2021,12.4715054,3.5,5.972281602,91.94432679,69.42141785,7.217823421,201.6770597,40.97263474,70,1554.047064,21.38702142,1.787574072,-4.648865711,16.81913983,No_failure
11/7/2021,0.17448836,6.852354573,121.2143957,122.3019631,111.7007784,69.72955359,385.9871715,81.16254577,118.5751298,2001.133043,70.3035046,129.9581852,109.730611,95.88469602,Failure
8/15/2021,1.727317171,7.654036399,60.38752082,131.2650801,106.358219,65.84255914,420.029122,75.54973394,146.947466,2136.662841,137.6884311,134.2338812,101.5616199,115.2660347,Failure
3/19/2021,43.35758379,0.068325266,-36.45368487,16.7471486,113.7398435,-3.02528645,19.10617666,16.61062045,38.12815612,477.2982425,174.9957584,266.8503336,-57.07075726,27.40912914,Failure
2/11/2021,3,2,40,77.81938829,90,36.99686801,144.2505082,45.10499047,70,1523.525323,3.737843531,9.903616078,-31.47740864,14.32414359,No_failure
6/10/2021,44.83745863,0.600311461,-40.7963909,20.33254165,109.9323556,-18.43374492,24.52793455,-13.56806844,16.1272471,527.1265213,154.4755521,-108.7088953,-60.31997972,27.50713028,Failure
4/21/2021,42.32088547,0.927012393,-54.41252485,29.47191222,103.3327906,-3.210667368,11.27595211,14.39692604,55.18472632,353.0086089,69.9426148,-64.25514874,-66.10559169,25.29886575,Failure
2/17/2021,12.36558799,3.068745867,7.218741498,89.5187698,50,0.715889959,175.9424981,39.93027116,100,1028.572898,13.80460746,42.25785002,-40,16.05427521,No_failure
7/15/2021,1.027217383,10.09536184,40.07164633,142.2356811,109.987265,70.32113403,399.0975562,93.36587631,127.5823581,2377.026728,116.7729197,-296.6623411,102.2700759,83.44855031,Failure
11/20/2021,19.01150867,3.375376177,11.95553933,93.27464917,60.77757706,11.42815943,226.3206416,32.29575376,70,1517.795243,0.184873349,27.81409431,80,14.35483873,No_failure
8/4/2021,22.00190212,2.294991654,0.17995343,74.56295725,68.63194835,15.90960997,115.6939177,43.03497318,100,1126.350529,11.64078036,11.20807989,-11.15425807,16.29163919,No_failure
2/9/2021,5.875659338,2.78229886,28.1945555,89.96622652,71.68990815,7.193566903,126.0727872,44.70674501,70,1508.683253,0.972816542,9.718881416,39.24281784,12.5964451,No_failure
1/8/2021,16.32313988,2,5.404519744,73.78534414,83.73544224,3.509019781,89.73906306,38.62157093,70,1494.493651,8.194859154,105.3243262,-40,10.77929805,No_failure
7/27/2021,25,2.252574591,7.790611848,75.88949275,60.95005202,10.48343679,56.49176963,38.09487059,100,1770.814738,4.592658858,40.55152729,21.93218589,16.5823692,No_failure
1/15/2021,41.69995034,0.043008261,-38.39580654,22.88705476,129.3212083,-14.73204648,13.14099159,5.74792058,36.93209887,624.6031795,103.9698657,35.26852272,-68.86685117,20.7466156,Failure
10/25/2021,1.354757446,5.535141757,46.16009578,126.4840881,120.1928662,61.98559464,437.965294,81.55333796,128.4676552,2025.621405,112.4365238,-53.80939961,97.99938536,75.39419725,Failure
5/16/2021,42.87254062,0.957326628,-35.76637386,30.55970283,128.884703,-0.29915922,22.80829335,14.12702658,34.56288625,445.7729654,160.6556109,116.1932119,-68.48432023,22.23869485,Failure
1/15/2021,,2.494889211,15.38391718,82.65710251,60.26150408,4.290495259,114.7427358,48.6439216,70,1000,14.74844459,74.39476661,80,20,No_failure
4/21/2021,3,2.754177981,14.67643928,92.45671521,63.49423202,-6.135832587,185.5799001,33.36311793,77.50478934,1271.89299,0.217811695,35.64063972,58.10877907,17.17317148,No_failure
4/20/2021,43.88711491,0.119782282,-32.15938698,41.86355801,123.8791607,-13.68015763,14.76875807,-11.46435578,59.003847,589.13988,67.73365619,-134.4669192,-62.4870594,24.00525849,Failure
8/12/2021,25,2.511799988,17.94923756,90.10440445,90,11.73782037,207.5866058,56.09131388,88.55809811,1225.10815,3.921198092,42.59859631,7.01544245,13.34506579,No_failure
5/3/2021,42.66172961,0.412657193,-59.28473743,64.38243672,121.0045572,-10.22036554,27.52619255,0.235967212,15.52401303,642.9130366,142.4633754,-86.07143111,-78.93817534,22.19307983,Failure
3/8/2021,10.95857791,3.45998233,6.234708314,72.92163432,90,14.04218072,156.5721745,55.65451426,70,1759.466425,14.66262785,27.02329986,49.6642019,10.84243112,No_failure
12/27/2021,0.032190834,9.971498931,-51.98738179,129.1037635,102.1116257,68.29667385,379.1899859,97.168625,132.6209239,2204.891708,78.3291536,-247.264109,118.9179156,70.17977616,Failure
12/13/2021,18.99566551,2.831998345,18.39339277,89.60637879,81.20597326,-10.79906347,149.2049602,48.50316641,100,1260.493594,8.418952454,12.23440743,80,12.70796264,No_failure
1/25/2021,17.06283739,2.801598218,14.20722366,85.70697525,60.03948704,-5.02523799,195.5351207,40.83977698,100,1546.527439,2.017133132,5.560334886,59.64575072,16.34745044,No_failure
11/26/2021,4.822136271,2.612966916,9.54390192,86.98537977,60.94008904,40,234.5395781,38.16885413,70,1301.202085,1.315868475,65.81998459,80,12.03398197,No_failure
3/10/2021,11.77504347,2.770529897,24.52372902,97.73702098,90,3.462216046,253.3723489,39.70584532,100,1746.771876,14.41774344,138.935957,-10.06740936,15.72182234,No_failure
6/23/2021,19.33497197,2.242738893,38.26882489,72.0205641,69.56292721,35.64806395,103.1774058,49.8119262,100,1170.271971,7.13602841,56.06668221,-40,19.3880044,No_failure
4/23/2021,14.51234048,2.948532588,40,70.91218317,68.88391566,24.36911977,50,54.93555903,100,1671.224993,1.950308011,4.073086486,47.42333617,18.91695119,No_failure
2/6/2021,21.51041532,2.491831266,8.269159294,84.89564246,56.44008423,23.63742977,200.1134998,39.62103821,70,1382.234165,13.6965967,26.12275884,10.32358072,18.3088675,No_failure
1/11/2021,13.61902528,2.387109179,34.74972307,71.19176287,80.03672086,-14.56150179,50,51.21683552,91.82362253,1392.921761,6.929831515,66.52753484,24.66911841,16.29656968,No_failure
6/16/2021,40.71243056,0.781467771,-47.21068843,60.2024492,124.4417587,-15.53446791,11.91138458,16.71097456,57.00484541,537.8773474,107.642451,338.7695371,-75.19020897,29.47697477,Failure
2/20/2021,42.65915928,0.495622827,-38.50025094,14.63684862,127.7352766,1.741187906,27.59443923,8.469511173,27.50904788,654.5066652,105.4122499,284.6067161,-85.3728272,26.54928458,Failure
12/21/2021,1.990693009,7.633058349,138.6038669,125.1140141,129.4658812,69.64354933,387.1492749,91.84412892,119.0574986,2162.728464,179.6959075,345.6984165,108.2425069,90.12736629,Failure
4/7/2021,,2,40,98.39242409,59.82753533,40,171.6771774,45.62734327,100,1382.041334,60,12.33380241,-40,13.10762687,No_failure
5/23/2021,40.17593557,0.847261707,-43.37123128,63.24242672,115.2175515,-3.336491261,14.18297528,22.98228493,14.89033257,762.4105188,125.0942031,-45.28561348,-69.71613672,26.55672683,Failure
11/12/2021,0.035427376,7.839786693,220.5173323,121.8345044,100.4650997,60.22715416,412.838792,91.54629264,128.9156246,2284.370492,72.14418628,168.4934014,100.6141554,85.59645065,Failure
6/10/2021,11.50489206,2.423382914,4.943820177,85.90347027,69.59172632,-1.410183804,203.7084273,57.93284922,100,1444.652471,5.469365919,16.17056838,-3.305321145,17.27129564,No_failure
10/8/2021,9.899734387,3.272978662,22.31465746,86.79959409,78.13367458,15.7533384,81.38838065,60,100,1195.078206,1.108867408,185.5962545,26.06395555,13.34322565,No_failure
3/16/2021,41.11179826,0.313915761,-54.83489864,12.00373031,114.9522856,-14.40892915,22.34426153,-18.32613069,34.03317175,646.7341225,154.8238413,-71.58395037,-59.20999794,22.25723339,Failure
12/23/2021,0.415629482,10.66499591,14.50441773,122.8326011,119.8548673,83.75356682,419.4160291,88.36207853,114.791312,2157.350539,161.2644687,33.85800873,97.08731136,111.9443652,Failure
5/30/2021,19.71349675,2,4.898984159,98.67566537,63.75161789,-4.181902214,110.780215,41.52796089,100,1503.375934,12.73927953,36.21654838,46.13103847,11.94895407,No_failure
2/27/2021,13.38440493,3.229629609,4.309016855,79.27595524,69.33317669,0.100778437,112.7117251,34.07111841,100,1194.708513,1.436260692,40.67424775,-4.19172656,15.10588458,No_failure
9/19/2021,5.75704586,3.5,0.088935367,71.43913694,75.04046045,-20,164.3567851,56.0266833,70,1502.299177,5.915258032,37.15991591,54.32247195,14.46216937,No_failure
3/1/2021,6.719536988,2.795159896,10.81019309,90.84741204,65.64150055,24.48167575,131.0658472,47.46651772,70,1544.475176,12.51447099,26.56300378,-2.846728503,18.34885888,No_failure
5/11/2021,14.4886272,2.872182928,10.25768927,70.71704708,70.56696822,26.68455654,272.5851486,49.91044527,70,1800,10.04000428,53.67160819,53.22253916,10.17828879,No_failure
8/10/2021,0.49733235,8.707083197,126.4337675,121.8520443,125.1709542,78.43058687,371.4259466,92.15731721,132.6979065,2404.640581,68.69765927,268.8602219,116.5434201,87.30169189,Failure
4/27/2021,7.147118966,2.519059057,9.469708658,75.51026992,50,15.77900052,218.1092248,47.6000412,70,1599.390563,1.864961541,50.66724569,31.86038177,14.59641163,No_failure
6/8/2021,40.17727195,0.154221478,-57.42410305,24.86143916,103.0605816,-13.89854108,12.05391475,-8.754723747,53.20463566,465.6321901,156.5342643,-101.8874787,-77.66789077,25.72908661,Failure
5/6/2021,25,2,40,91.57964923,81.76389655,6.150018813,228.7865561,44.48296808,100,1362.105558,9.188518354,12.9667907,17.7258569,15.16387246,No_failure
5/6/2021,11.16752775,2.674948307,30.70487177,80.85123689,50,-6.469217065,77.32341384,60,100,1558.930999,2.972607938,30.37324923,62.46932616,16.97843373,No_failure
12/18/2021,5.848721886,2.52331622,5.570638253,71.99405392,66.05291714,7.290069132,215.0337812,42.91459511,100,1295.261443,14.38043162,40.20331485,31.62684154,16.77619256,No_failure
10/13/2021,0.357246323,5.600943442,82.20239883,130.1210277,113.6964737,81.92247118,429.546097,93.56045997,132.6540591,2128.621832,141.0907468,31.48519986,113.1178762,94.66209395,Failure
10/3/2021,9.700595221,3.5,40,88.65945007,71.23269721,23.03577379,192.8186476,34.73827531,100,1322.959834,18.42416735,51.15306736,31.65775178,15.7261276,No_failure
11/26/2021,1.659231449,8.041444254,-97.32895048,121.5576047,129.2037566,79.73478648,441.624999,76.81400935,145.6739911,2473.102174,172.8540456,-54.25130758,98.15397624,112.1783034,Failure
11/21/2021,15.55286924,2.636231042,4.723628632,89.20924111,50,27.36058779,173.8316032,33.5380462,70,1450.241365,8.682696981,74.40223431,51.68963452,14.29321686,No_failure
12/14/2021,0.339111833,11.86773338,31.94848854,120.3379374,104.4575731,78.36291306,365.8898797,73.05741558,122.3519492,2323.076728,179.6968121,184.1281658,111.3689771,105.0783865,Failure
2/16/2021,9.576296311,3.360455047,2.02189314,93.42551127,86.9385503,-11.24225988,201.391771,43.18151432,70,1646.587866,12.17260197,56.41966101,-27.01736229,12.1052734,No_failure
6/12/2021,23.75840671,3.175901698,6.54202257,72.74328865,60.06366266,12.96430099,186.2004147,52.9529147,70,1717.679969,38.0568194,33.40558993,35.2500238,17.8023305,No_failure
10/21/2021,22.09909596,2.679383507,9.775321481,76.83970763,84.13839278,11.57668675,122.1157233,37.97107078,70,1245.965835,1.055595317,31.5544919,9.556076148,15.96232023,No_failure
1/16/2021,42.83088611,0.549336049,-44.85327197,47.33860124,110.0104254,-10.7343946,34.46946743,11.51338685,48.83468312,406.0419815,142.2917187,-24.81435183,-50.77765431,28.50024006,Failure
1/2/2021,25,2.91683608,27.7227504,78.56286933,77.81384735,6.029228668,139.5889307,42.38151207,100,1211.014466,5.005234088,99.71099371,7.997349272,18.4753866,No_failure
7/1/2021,6.400830035,2.440028847,40,93.56943545,53.51949267,28.4552277,183.0738792,34.71851872,70,1348.439503,1.24812384,10.8693536,-17.01157983,14.03307605,No_failure
4/15/2021,18.22289704,2.585441119,3.710625963,80.20136788,83.4009038,19.78524522,166.114745,59.19533317,94.27107222,1196.683508,7.559342194,50.98129161,22.6351936,14.20405707,No_failure
10/24/2021,15.54151972,2.792357221,20.41739019,95.77998305,68.69647577,40,197.2471941,30,70,1505.61043,24.42748775,78.63150419,-1.070087567,13.40747481,No_failure
10/13/2021,1.747780883,9.881930764,140.7515317,128.2782403,105.4413171,71.98615181,402.3880285,73.57146564,146.4274991,2261.547958,166.7798464,493.8050358,115.2609154,95.28866234,Failure
8/2/2021,7.768517218,3.275458039,18.31846343,80.03406713,84.47544663,20.43746274,249.3475997,49.17210466,100,1637.143656,0.827179412,103.6148341,75.92944476,18.04419194,No_failure
12/30/2021,36.68642125,5.292907846,79.65491423,86.45311982,50,34.97925403,235.6993454,85.99627579,100,2345.483829,9.369876667,52.29758748,58.93879031,14.03153476,No_failure
8/9/2021,8.275689241,2,14.37501969,81.64114577,77.24738013,7.144674434,245.5060838,43.03106757,80.46341299,1275.145839,6.058452857,70.48718138,5.5933157,18.96819005,No_failure
1/27/2021,13.34665714,2.789042277,8.264309306,82.42966439,87.47102343,-0.135811735,101.2628897,30,70,1385.076683,5.000763175,5.908794271,55.2005633,19.11478067,No_failure
5/13/2021,5.520947141,2.146590352,12.72703371,91.77169032,65.34466426,-13.87260276,129.518903,30.71667942,70,1633.711174,10.19544385,89.83571066,14.05992207,14.8689653,No_failure
12/3/2021,18.40863726,2.626479853,16.19876863,91.96998908,90,11.80988534,231.13267,59.24440454,100,1178.269496,7.978491957,112.5647045,80,12.74477449,No_failure
2/23/2021,15.52453249,2.352342363,29.57332991,96.07404033,90,15.44301722,300,55.31722246,100,1737.037888,24.60911327,139.0037162,9.364507095,16.5046076,No_failure
6/22/2021,16.3091004,3.232629712,40,91.10433761,90,13.65911203,128.5538625,30.08908639,100,1316.729348,8.176767624,50.64319131,11.14003087,10,No_failure
4/9/2021,40.03778408,1.066223379,-48.70737934,39.05771041,120.5289012,0.066241515,9.607725448,4.827386362,26.57934763,561.5373625,78.09831324,238.0380341,-65.40826291,24.42863916,Failure
6/12/2021,16.71894207,3.272252904,35.89481486,95.0433489,71.96291326,-9.102408308,50,44.48707612,70,1230.653334,20.68163521,14.25614419,-1.53939435,13.20015797,No_failure
1/7/2021,5.888067964,2.308015853,40,74.39695036,69.41644038,1.174330531,124.1334569,52.25235214,100,1516.006502,30.99018797,9.2284072,27.57001092,14.60349141,No_failure
9/28/2021,0.664022205,7.71269539,-0.689560535,141.371251,118.3686463,77.72271869,445.782497,79.6133269,143.2377172,2134.456824,93.35343058,149.6542175,95.37970521,94.57794253,Failure
9/4/2021,1.952954762,5.869104291,32.47721991,130.3310091,102.4313684,80.80304169,373.1977462,98.77720094,146.8217026,2325.772223,167.4128975,-400.441407,119.3852625,107.6027991,Failure
2/22/2021,40.88090715,0.081915146,-33.62318322,28.84243455,121.8916804,3.527972364,29.84409176,10.58132984,48.32141303,591.3811266,74.08588598,181.6496683,-72.68834488,24.96645027,Failure
4/19/2021,39.43281113,0.219763814,-38.43132049,19.18568517,102.4175569,-16.69131521,11.562987,23.38498942,45.80579431,715.2392779,150.3135603,-202.9891918,-56.6883777,25.85808027,Failure
11/15/2021,19.78997985,2.709052534,18.3849833,72.28071443,90,13.64086757,87.45786008,58.18684369,70,1428.576279,,85.18126512,80,13.98662083,No_failure
4/2/2021,41.44778254,0.356730549,-37.43475489,23.01899898,121.2143394,-11.75503354,6.573264375,-5.829675132,36.9171898,582.9307722,103.6634577,73.82279552,-51.13791965,22.69621188,Failure
9/10/2021,1.985173846,7.26975734,104.37872,139.3232555,108.2127917,78.07394121,424.1249427,84.21161654,111.2835487,2491.50163,77.52448941,322.1732317,116.2269931,105.5955536,Failure
11/23/2021,13.05339121,3.081305943,10.11596523,75.85406606,77.84671607,13.17911164,232.4999431,36.90331299,100,1194.097931,5.985663349,86.15892761,38.02014192,18.05833682,No_failure
8/10/2021,11.38833331,2.911273762,7.527354444,77.86856492,82.72627753,22.08649402,90.30093118,42.76386396,70,1266.25707,0.173853994,68.41739301,17.62535493,16.34299014,No_failure
3/5/2021,15.34733164,2,2.03610687,86.64424058,66.82514841,39.43379666,131.5153842,46.06069208,70,1273.865688,21.98854206,93.53624997,38.28875642,19.35352113,No_failure
7/1/2021,40.60084901,0.951307672,-44.84994658,50.89172598,115.9748605,-12.46394865,8.071608621,9.036337437,43.42450236,423.6187179,77.86520851,188.8183663,-79.1613265,20.43483503,Failure
1/21/2021,14.09681839,2.283330476,36.27409159,77.14570826,72.69766824,9.955540233,158.0581631,42.43953767,70,1332.922394,1.362231761,166.2773899,51.07075576,10.15639118,No_failure
2/25/2021,3,3.140471928,40,70.60937021,61.81025858,-13.34458257,190.7344857,52.48887745,100,1162.545281,20.99629748,14.15451845,32.70862297,14.53350885,No_failure
4/15/2021,6.414739076,2.357047805,40,85.67689723,75.15977259,6.246669108,50,46.36510568,70,1230.648875,29.37679137,8.714308057,16.22987712,13.41910591,No_failure
2/12/2021,41.62748809,0.977084436,-36.72071031,54.27798892,115.7834191,-1.685183116,25.24675113,-13.63015996,44.78707333,595.5257995,161.8805309,0.320591171,-79.37587817,21.16276215,Failure
8/12/2021,7.022361045,2.31377014,7.363490603,92.26427524,62.62439469,-2.974815353,185.5531795,50.57278858,70,1487.055604,28.76548751,142.8848079,63.15295623,11.15893188,No_failure
7/8/2021,1.173287812,10.68295671,-79.68998661,143.3406288,103.2565053,71.39410655,351.5889539,75.83928005,126.9470522,2472.318872,78.78039145,179.2058823,119.4592899,81.82685755,Failure
5/9/2021,14.54651616,2.452857735,2.103483887,75.564186,74.5972962,1.702550192,221.22386,56.58580205,70,1565.905454,1.031314299,29.02399195,17.65526357,13.65755701,No_failure
12/10/2021,6.121551872,2.561551606,38.65605888,87.88438107,67.51521544,13.26509461,261.1227836,52.16777665,70,1354.960518,10.83995467,43.18950743,-11.56353859,13.31866557,No_failure
11/23/2021,1.362140373,8.928028203,56.69171281,129.1333965,129.076927,73.43495982,409.4303301,89.66503264,117.0781692,2216.223095,108.8760991,64.68395698,117.3034479,116.2260556,Failure
11/8/2021,25,3.5,1.243874799,73.55359893,72.43162606,-12.9195096,136.317078,47.8817132,70,1383.632201,11.14181556,48.05448361,-0.623678001,20,No_failure
1/7/2021,38.56430542,0.993153098,-47.03953677,65.25410283,116.1098354,-18.49344563,34.72786027,20.33454526,41.38793824,420.9589257,176.1704345,110.3447676,-81.64810522,27.93770162,Failure
3/27/2021,10.30185018,2.651816895,8.532242405,83.43373977,61.62831362,20.68307954,162.4071431,39.63566057,100,1296.801299,21.92860187,18.13334305,80,10,No_failure
8/13/2021,13.44329833,2.095157157,11.80568153,89.87025073,72.51632297,31.53147401,114.8563602,34.3342784,70,1384.859029,2.375526587,7.70998013,7.315817196,14.59104744,No_failure
4/12/2021,43.06860396,0.131229843,-49.01331271,68.24585307,107.775936,-13.67667963,3.169917807,11.56615769,28.51121328,699.6027248,115.3493785,29.46944635,-73.4461333,28.78079493,Failure
9/25/2021,0.466567311,11.58061172,-21.89207773,142.3457846,126.3969381,69.89856848,416.755184,70.86581754,121.4343463,2198.063527,87.499559,143.4402327,112.2394582,80.81374366,Failure
10/27/2021,18.84735454,3.343853544,10.70415692,85.98960385,58.1223871,3.058895828,168.7544446,39.84135923,70,1578.822541,3.249383488,99.1856069,7.80385449,18.10046581,No_failure
5/11/2021,22.34760318,2.9992937,5.958818428,93.42741905,80.54923958,4.954793447,148.5226053,56.90716754,100,1382.062548,12.6816372,120.5767004,18.13527414,16.23043208,No_failure
9/25/2021,17.76195484,2.816428719,1.55885829,96.51693517,90,-1.633309574,219.6126364,53.2033269,70,1085.300205,9.706727827,56.60261056,40.60534582,16.14106174,No_failure
12/27/2021,33.52680038,5.138998382,1.66114532,92.57289573,84.71790281,-20,86.08465413,43.60435836,70,1900.996365,18.66654428,9.715803554,-8.945626636,20,No_failure
5/16/2021,13.85992503,2.609053432,40,70.96256705,73.52456035,10.38199683,292.9309132,32.86529579,70,1521.154577,39.94218641,55.759612,34.86217497,10,No_failure
3/29/2021,10.50668332,2,10.60335559,82.57513714,61.889134,16.47313396,196.3945929,41.02589437,74.36253878,1408.014175,0.378987067,27.42438938,39.09485187,13.06712602,No_failure
12/12/2021,0.185919267,7.679056219,89.31869389,139.6038554,129.5968887,74.32867925,442.6511222,70.76234471,129.2742878,2045.850951,177.9641256,104.6642019,105.6666703,72.23358298,Failure
8/28/2021,1.879167756,11.19869876,168.4418063,131.0719358,109.3753381,64.44827524,420.0978378,91.90336265,138.7742475,2336.001459,161.7540936,204.4761289,100.8306472,94.62871312,Failure
7/16/2021,1.198351263,9.15023321,108.8559035,144.529604,110.3792944,63.70107166,373.6064548,84.94958074,142.9648082,2357.027967,77.7299527,252.4640626,115.2785931,111.7127919,Failure
1/30/2021,19.47502844,2.823433051,27.17322393,80.17510868,64.84430901,-10.92290008,171.5961166,39.97549573,70,1513.276004,6.358862612,32.38697918,55.38568029,14.95931637,No_failure
5/14/2021,7.518706812,2.23572189,17.46592036,84.36004341,72.53400226,10.07985098,223.2513186,58.44651055,100,1193.269391,19.11081867,50.1374173,-4.592817421,13.81141508,No_failure
9/23/2021,15.75240864,2.416782353,35.29133189,91.2355855,72.58988095,7.97123275,67.09622066,52.06096966,100,1466.4176,0.502016446,7.941230327,-10.61013222,10,No_failure
4/17/2021,6.468155406,,21.22366593,95.60098055,64.11456623,-10.19824446,214.2719783,48.0778733,100,1196.488646,8.118009062,0.306108101,43.62467041,19.36670479,No_failure
11/5/2021,1.837657738,7.704720387,110.733149,137.4458684,109.3998803,83.52668776,384.0306492,80.29263292,114.1338295,2262.901971,88.91824565,71.50044677,115.9548227,100.3486493,Failure
3/20/2021,21.67179762,3.255173614,7.797817497,97.01858231,69.43313388,-1.840522035,300,56.8728832,70,1389.042095,16.6853596,9.729979192,63.47928691,10,No_failure
1/14/2021,39.63135319,0.126172155,-47.50705523,52.79766908,106.2065117,0.352858924,31.65017325,-13.80516467,52.40681367,351.0823874,71.20488911,260.3616654,-83.71690173,27.08309002,Failure
7/21/2021,10.56917784,2.717738929,26.48536768,83.07448163,73.73033805,-1.200858013,253.1400813,35.45438335,100,1182.700461,16.49075093,81.80560626,-40,15.98058812,No_failure
1/29/2021,44.35688613,0.333730624,-35.26937677,25.78691062,104.1877154,2.528552711,30.81147847,11.55870605,44.06097604,568.6049197,157.0317355,267.6560438,-86.91896901,27.86520439,Failure
3/7/2021,39.53402448,0.970814663,-56.53143059,20.85474645,128.0511653,-15.84003796,21.48813977,4.073994314,19.38712536,710.5760352,150.8801128,38.1742347,-60.16389241,22.89962342,Failure
1/21/2021,14.24325024,3.441082908,14.88963677,72.95136375,73.34726299,4.371673833,270.5985808,49.81642939,73.08333325,1135.206378,9.067032568,21.88362771,66.61958289,17.85189802,No_failure
11/10/2021,1.786335226,7.051226203,103.5168903,123.6689134,117.6133954,64.20271319,363.3800664,74.98277563,135.8932237,2275.515111,147.0825037,163.08907,110.6948583,80.32797331,Failure
5/29/2021,43.20807133,0.053912616,-31.63535363,61.27605647,104.2490171,-9.423181012,16.65678983,-7.27148735,40.42108993,599.5774788,168.5135503,268.7558464,-56.70128177,25.77492385,Failure
